area,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E00044767,communal establishment: University,0,0,0,0,0,0,0
E00044767,parents,0,40,9,4,1,0,0
E00044768,Does not apply,19,1,1,6,20,13,165
E00044768,Living alone,0,0,0,0,0,0,0
E00044768,Living in another household type,0,0,0,0,0,0,0
E00044768,all student household,0,0,0,0,0,0,0
E00044768,communal establishment: Other,0,0,0,0,0,0,0
E00044768,communal establishment: University,0,0,0,0,0,0,0
E00044768,parents,0,33,2,4,2,0,0
E00044769,Does not apply,19,0,1,2,15,23,180
E00044769,Living alone,0,0,0,0,0,1,0
E00044769,Living in another household type,0,0,0,0,1,0,0
E00044769,all student household,0,0,0,0,0,0,0
E00044769,communal establishment: Other,0,0,0,0,0,0,0
E00044769,communal establishment: University,0,0,0,0,0,0,0
E00044769,parents,0,42,7,2,0,1,0
E00044770,Does not apply,17,0,1,11,10,20,169
E00044770,Living alone,0,0,0,0,0,0,0
E00044770,Living in another household type,0,1,0,0,0,2,0
E00044770,all student household,0,0,0,0,0,0,0
E00044770,communal establishment: Other,0,0,0,0,0,0,0
E00044770,communal establishment: University,0,0,0,0,0,0,0
E00044770,parents,0,42,6,0,1,1,0
E00044771,Does not apply,21,0,1,1,7,13,173
E00044771,Living alone,0,0,1,0,0,0,0
E00044771,Living in another household type,0,1,1,0,0,0,0
E00044771,all student household,0,0,0,0,0,0,0
E00044771,communal establishment: Other,0,0,0,0,0,0,0
E00044771,communal establishment: University,0,0,0,0,0,0,0
E00044771,parents,0,33,6,2,0,0,0
E00044772,Does not apply,8,0,4,3,10,7,195
E00044772,Living alone,0,0,0,0,0,0,0
E00044772,Living in another household type,0,0,0,0,0,0,3
E00044772,all student household,0,0,0,0,0,0,0
E00044772,communal establishment: Other,0,0,0,0,0,0,0
E00044772,communal establishment: University,0,0,0,0,0,0,0
E00044772,parents,0,11,3,1,1,0,0
E00044773,Does not apply,6,0,1,1,8,7,127
E00044773,Living alone,0,0,0,0,0,1,0
E00044773,Living in another household type,0,3,2,0,0,0,0
E00044773,all student household,0,0,0,0,0,0,0
E00044773,communal establishment: Other,0,0,0,0,0,0,0
E00044773,communal establishment: University,0,0,0,0,0,0,0
E00044773,parents,0,11,5,0,0,0,0
E00044774,Does not apply,15,0,1,11,23,15,231
E00044774,Living alone,0,0,0,1,0,0,0
E00044774,Living in another household type,0,0,0,0,0,0,0
E00044774,all student household,0,0,0,0,0,0,0
E00044774,communal establishment: Other,0,0,0,0,0,0,0
E00044774,communal establishment: University,0,0,0,0,0,0,0
E00044774,parents,0,48,7,5,1,0,0
E00044775,Does not apply,12,0,0,4,13,12,153
E00044775,Living alone,0,0,0,0,0,0,0
E00044775,Living in another household type,0,0,0,0,1,1,0
E00044775,all student household,0,0,0,0,0,0,0
E00044775,communal establishment: Other,0,0,0,0,0,0,0
E00044775,communal establishment: University,0,0,0,0,0,0,0
E00044775,parents,0,32,4,3,0,0,0
E00044776,Does not apply,26,0,2,5,6,20,160
E00044776,Living alone,0,0,0,0,0,0,0
E00044776,Living in another household type,0,0,0,2,0,0,1
E00044776,all student household,0,0,0,0,0,0,0
E00044776,communal establishment: Other,0,0,0,0,0,0,0
E00044776,communal establishment: University,0,0,0,0,0,0,0
E00044776,parents,0,53,7,2,0,0,0
E00044777,Does not apply,39,0,0,6,13,18,144
E00044777,Living alone,0,0,0,0,1,0,0
E00044777,Living in another household type,0,0,1,1,0,1,2
E00044777,all student household,0,0,0,0,0,0,3
E00044777,communal establishment: Other,0,0,0,0,0,0,0
E00044777,communal establishment: University,0,0,0,0,0,0,0
E00044777,parents,0,63,7,2,1,0,0
E00044778,Does not apply,27,0,1,7,5,17,175
E00044778,Living alone,0,0,0,0,0,0,0
E00044778,Living in another household type,0,0,0,0,0,0,1
E00044778,all student household,0,0,0,0,0,0,0
E00044778,communal establishment: Other,0,0,0,0,0,0,0
E00044778,communal establishment: University,0,0,0,0,0,0,0
E00044778,parents,0,58,4,6,0,0,0
E00044779,Does not apply,14,0,0,3,8,11,182
E00044779,Living alone,0,0,0,0,0,0,0
E00044779,Living in another household type,0,0,0,0,0,0,0
E00044779,all student household,0,0,0,0,0,0,0
E00044779,communal establishment: Other,0,0,0,0,0,0,0
E00044779,communal establishment: University,0,0,0,0,0,0,0
E00044779,parents,0,37,10,4,2,0,0
E00044780,Does not apply,18,0,0,5,21,14,117
E00044780,Living alone,0,0,0,1,1,0,0
E00044780,Living in another household type,0,1,0,0,0,1,1
E00044780,all student household,0,0,0,0,0,0,0
E00044780,communal establishment: Other,0,0,0,0,0,0,0
E00044780,communal establishment: University,0,0,0,0,0,0,0
E00044780,parents,0,24,3,2,0,0,0
E00044781,Does not apply,8,0,3,10,15,16,185
E00044781,Living alone,0,0,0,0,0,0,0
E00044781,Living in another household type,0,0,0,0,0,0,0
E00044781,all student household,0,0,0,0,0,0,0
E00044781,communal establishment: Other,0,0,0,0,0,0,0
E00044781,communal establishment: University,0,0,0,0,0,0,0
E00044781,parents,0,33,3,3,0,1,0
E00044782,Does not apply,17,0,1,9,12,13,184
E00044782,Living alone,0,0,0,0,1,0,0
E00044782,Living in another household type,0,0,0,0,0,0,0
E00044782,all student household,0,0,0,0,0,0,0
E00044782,communal establishment: Other,0,0,0,0,0,0,0
E00044782,communal establishment: University,0,0,0,0,0,0,0
E00044782,parents,0,40,3,7,4,0,0
E00044783,Does not apply,9,0,0,6,18,21,117
E00044783,Living alone,0,0,0,0,1,0,0
E00044783,Living in another household type,0,0,0,0,1,0,2
E00044783,all student household,0,0,0,0,0,0,0
E00044783,communal establishment: Other,0,0,0,0,0,0,0
E00044783,communal establishment: University,0,0,0,0,0,0,0
E00044783,parents,0,25,7,2,1,0,0
E00044784,Does not apply,20,0,0,5,8,25,176
E00044784,Living alone,0,0,0,0,0,0,0
E00044784,Living in another household type,0,0,0,0,0,0,0
E00044784,all student household,0,0,0,1,0,1,0
E00044784,communal establishment: Other,0,0,0,0,0,0,0
E00044784,communal establishment: University,0,0,0,0,0,0,0
E00044784,parents,0,42,6,3,1,0,0
E00044785,Does not apply,26,0,1,1,12,11,144
E00044785,Living alone,0,0,0,0,1,0,0
E00044785,Living in another household type,0,1,0,0,1,0,0
E00044785,all student household,0,0,0,0,0,0,0
E00044785,communal establishment: Other,0,0,0,0,0,0,0
E00044785,communal establishment: University,0,0,0,0,0,0,0
E00044785,parents,0,43,4,8,0,0,0
E00044786,Does not apply,12,0,2,4,10,12,180
E00044786,Living alone,0,0,0,0,0,0,0
E00044786,Living in another household type,0,2,0,0,0,0,0
E00044786,all student household,0,0,0,0,0,0,0
E00044786,communal establishment: Other,0,0,0,0,0,0,0
E00044786,communal establishment: University,0,0,0,0,0,0,0
E00044786,parents,0,16,3,0,0,0,0
E00044787,Does not apply,17,0,3,6,8,8,194
E00044787,Living alone,0,0,0,0,0,0,1
E00044787,Living in another household type,0,0,0,0,2,0,3
E00044787,all student household,0,0,0,0,0,0,0
E00044787,communal establishment: Other,0,0,0,0,0,0,0
E00044787,communal establishment: University,0,0,0,0,0,0,0
E00044787,parents,0,67,11,3,1,0,0
E00044788,Does not apply,20,0,2,4,9,20,204
E00044788,Living alone,0,0,0,0,0,0,0
E00044788,Living in another household type,0,0,0,0,0,0,2
E00044788,all student household,0,0,0,0,0,0,0
E00044788,communal establishment: Other,0,0,0,0,0,0,0
E00044788,communal establishment: University,0,0,0,0,0,0,0
E00044788,parents,0,43,10,3,2,0,0
E00044789,Does not apply,21,0,3,4,15,13,178
E00044789,Living alone,0,0,0,0,0,0,0
E00044789,Living in another household type,0,0,0,0,0,0,0
E00044789,all student household,0,0,0,0,0,0,0
E00044789,communal establishment: Other,0,0,0,0,0,0,0
E00044789,communal establishment: University,0,0,0,0,0,0,0
E00044789,parents,0,57,12,3,1,0,0
E00044790,Does not apply,31,0,3,7,12,20,225
E00044790,Living alone,0,0,0,0,0,0,0
E00044790,Living in another household type,0,0,0,0,0,0,0
E00044790,all student household,0,0,0,0,0,0,0
E00044790,communal establishment: Other,0,0,0,0,0,0,0
E00044790,communal establishment: University,0,0,0,0,0,0,0
E00044790,parents,0,86,10,3,1,0,1
E00044791,Does not apply,10,0,2,7,9,14,197
E00044791,Living alone,0,0,0,0,0,0,0
E00044791,Living in another household type,0,0,0,0,0,1,0
E00044791,all student household,0,0,0,0,0,0,0
E00044791,communal establishment: Other,0,0,0,0,0,0,0
E00044791,communal establishment: University,0,0,0,0,0,0,0
E00044791,parents,0,37,2,2,0,0,0
E00044792,Does not apply,14,0,1,8,11,10,186
E00044792,Living alone,0,0,0,0,0,0,0
E00044792,Living in another household type,0,0,0,0,0,0,0
E00044792,all student household,0,0,0,0,0,0,2
E00044792,communal establishment: Other,0,0,0,0,0,0,0
E00044792,communal establishment: University,0,0,0,0,0,0,0
E00044792,parents,0,38,7,1,0,0,0
E00044793,Does not apply,21,0,1,5,10,16,163
E00044793,Living alone,0,0,0,0,1,0,0
E00044793,Living in another household type,0,0,1,0,0,0,0
E00044793,all student household,0,0,0,0,0,0,0
E00044793,communal establishment: Other,0,0,0,0,0,0,0
E00044793,communal establishment: University,0,0,0,0,0,0,0
E00044793,parents,0,32,6,5,1,0,0
E00044794,Does not apply,15,0,0,9,11,14,169
E00044794,Living alone,0,0,0,0,0,0,0
E00044794,Living in another household type,0,4,1,0,1,0,3
E00044794,all student household,0,0,0,0,0,0,0
E00044794,communal establishment: Other,0,0,0,0,0,0,0
E00044794,communal establishment: University,0,0,0,0,0,0,0
E00044794,parents,0,33,4,3,1,0,0
E00044795,Does not apply,15,0,2,2,4,9,80
E00044795,Living alone,0,0,0,0,0,0,0
E00044795,Living in another household type,0,0,0,0,0,1,0
E00044795,all student household,0,0,0,0,0,0,0
E00044795,communal establishment: Other,0,0,0,0,0,0,0
E00044795,communal establishment: University,0,0,0,0,0,0,0
E00044795,parents,0,41,1,6,0,0,0
E00044796,Does not apply,12,0,1,4,14,14,162
E00044796,Living alone,0,0,0,0,1,4,0
E00044796,Living in another household type,0,3,1,1,0,0,1
E00044796,all student household,0,0,0,1,1,0,0
E00044796,communal establishment: Other,0,0,0,0,0,0,0
E00044796,communal establishment: University,0,0,0,0,0,0,0
E00044796,parents,0,14,4,3,0,0,0
E00044797,Does not apply,24,0,0,5,19,19,164
E00044797,Living alone,0,0,0,1,2,0,0
E00044797,Living in another household type,0,0,0,0,0,0,4
E00044797,all student household,0,0,0,0,0,0,0
E00044797,communal establishment: Other,0,0,0,0,0,0,0
E00044797,communal establishment: University,0,0,0,0,0,0,0
E00044797,parents,0,48,3,1,1,0,0
E00044798,Does not apply,28,2,2,11,13,33,171
E00044798,Living alone,0,0,0,0,0,0,0
E00044798,Living in another household type,0,3,0,0,0,0,3
E00044798,all student household,0,0,0,0,0,0,1
E00044798,communal establishment: Other,0,0,0,0,0,0,0
E00044798,communal establishment: University,0,0,0,0,0,0,0
E00044798,parents,0,81,10,9,4,0,0
E00044799,Does not apply,13,0,0,3,15,8,165
E00044799,Living alone,0,0,0,0,0,0,0
E00044799,Living in another household type,0,0,0,0,0,1,1
E00044799,all student household,0,0,0,0,0,0,0
E00044799,communal establishment: Other,0,0,0,0,0,0,0
E00044799,communal establishment: University,0,0,0,0,0,0,0
E00044799,parents,0,35,4,0,0,0,0
E00044800,Does not apply,15,0,1,5,13,16,163
E00044800,Living alone,0,0,0,0,0,0,0
E00044800,Living in another household type,0,0,0,0,0,0,0
E00044800,all student household,0,0,0,0,0,0,0
E00044800,communal establishment: Other,0,0,0,0,0,0,0
E00044800,communal establishment: University,0,0,0,0,0,0,0
E00044800,parents,0,24,2,3,0,0,0
E00044801,Does not apply,10,0,0,6,7,17,202
E00044801,Living alone,0,0,0,0,0,0,0
E00044801,Living in another household type,0,0,0,0,0,0,1
E00044801,all student household,0,0,0,0,0,0,0
E00044801,communal establishment: Other,0,0,0,0,0,0,0
E00044801,communal establishment: University,0,0,0,0,0,0,0
E00044801,parents,0,48,9,5,2,0,0
E00044802,Does not apply,15,0,0,8,8,20,162
E00044802,Living alone,0,0,0,0,0,0,0
E00044802,Living in another household type,0,2,0,0,0,0,0
E00044802,all student household,0,0,0,0,0,0,0
E00044802,communal establishment: Other,0,0,0,0,0,0,0
E00044802,communal establishment: University,0,0,0,0,0,0,0
E00044802,parents,0,39,6,7,2,0,1
E00044803,Does not apply,15,0,1,6,17,28,197
E00044803,Living alone,0,0,0,0,0,0,0
E00044803,Living in another household type,0,1,0,0,0,0,0
E00044803,all student household,0,0,0,0,0,0,2
E00044803,communal establishment: Other,0,0,0,0,0,0,0
E00044803,communal establishment: University,0,0,0,0,0,0,0
E00044803,parents,0,50,5,7,0,0,0
E00044804,Does not apply,17,0,0,5,3,11,195
E00044804,Living alone,0,0,0,0,0,0,0
E00044804,Living in another household type,0,0,0,0,0,0,0
E00044804,all student household,0,0,0,0,0,0,0
E00044804,communal establishment: Other,0,0,0,0,0,0,0
E00044804,communal establishment: University,0,0,0,0,0,0,0
E00044804,parents,0,38,4,2,2,1,1
E00044805,Does not apply,21,0,0,10,13,21,173
E00044805,Living alone,0,0,0,0,0,0,0
E00044805,Living in another household type,0,0,0,0,3,1,0
E00044805,all student household,0,0,0,0,0,0,0
E00044805,communal establishment: Other,0,0,0,0,0,0,0
E00044805,communal establishment: University,0,0,0,0,0,0,0
E00044805,parents,0,76,4,5,0,0,0
E00044806,Does not apply,16,0,1,10,16,18,163
E00044806,Living alone,0,0,0,0,0,0,0
E00044806,Living in another household type,0,4,0,0,1,0,0
E00044806,all student household,0,0,0,0,2,1,0
E00044806,communal establishment: Other,0,0,0,0,0,0,0
E00044806,communal establishment: University,0,0,0,0,0,0,0
E00044806,parents,0,44,6,3,0,0,0
E00044807,Does not apply,10,0,1,8,13,25,116
E00044807,Living alone,0,0,0,0,0,0,0
E00044807,Living in another household type,0,0,0,0,0,0,0
E00044807,all student household,0,0,0,0,0,0,0
E00044807,communal establishment: Other,0,0,0,0,0,0,0
E00044807,communal establishment: University,0,0,0,0,0,0,0
E00044807,parents,0,20,1,3,0,0,0
E00044808,Does not apply,25,0,0,11,16,28,145
E00044808,Living alone,0,0,0,0,0,0,0
E00044808,Living in another household type,0,0,0,0,0,0,0
E00044808,all student household,0,0,0,0,0,0,0
E00044808,communal establishment: Other,0,0,0,0,0,0,0
E00044808,communal establishment: University,0,0,0,0,0,0,0
E00044808,parents,0,39,7,1,3,1,0
E00044809,Does not apply,11,0,0,6,7,19,122
E00044809,Living alone,0,0,0,0,0,0,0
E00044809,Living in another household type,0,0,0,0,0,0,1
E00044809,all student household,0,0,0,0,0,0,0
E00044809,communal establishment: Other,0,0,0,0,0,0,0
E00044809,communal establishment: University,0,0,0,0,0,0,0
E00044809,parents,0,17,5,7,1,0,0
E00044810,Does not apply,10,0,0,2,10,10,173
E00044810,Living alone,0,0,0,0,0,0,0
E00044810,Living in another household type,0,0,0,0,0,1,1
E00044810,all student household,0,0,0,2,0,0,2
E00044810,communal establishment: Other,0,0,0,0,0,0,0
E00044810,communal establishment: University,0,0,0,0,0,0,0
E00044810,parents,0,42,8,3,1,0,0
E00044811,Does not apply,12,0,0,2,12,15,175
E00044811,Living alone,0,0,0,0,0,0,0
E00044811,Living in another household type,0,0,0,1,0,0,0
E00044811,all student household,0,0,0,0,0,0,0
E00044811,communal establishment: Other,0,0,0,0,0,0,0
E00044811,communal establishment: University,0,0,0,0,0,0,0
E00044811,parents,0,34,9,2,1,0,0
E00044812,Does not apply,22,0,1,8,17,14,187
E00044812,Living alone,0,0,0,1,0,0,0
E00044812,Living in another household type,0,1,0,0,0,2,2
E00044812,all student household,0,0,0,0,0,0,1
E00044812,communal establishment: Other,0,0,0,0,0,0,0
E00044812,communal establishment: University,0,0,0,0,0,0,0
E00044812,parents,0,79,13,6,1,0,1
E00044813,Does not apply,14,0,2,5,9,25,172
E00044813,Living alone,0,0,0,1,0,0,1
E00044813,Living in another household type,0,0,0,0,1,2,0
E00044813,all student household,0,0,0,0,0,0,0
E00044813,communal establishment: Other,0,0,0,0,0,0,0
E00044813,communal establishment: University,0,0,0,0,0,0,0
E00044813,parents,0,32,10,3,0,0,0
E00044814,Does not apply,22,0,0,6,16,17,187
E00044814,Living alone,0,0,0,0,0,2,0
E00044814,Living in another household type,0,1,0,0,0,0,0
E00044814,all student household,0,0,0,0,0,0,0
E00044814,communal establishment: Other,0,0,0,0,0,0,0
E00044814,communal establishment: University,0,0,0,0,0,0,0
E00044814,parents,0,62,9,6,0,0,0
E00044815,Does not apply,32,0,0,2,18,24,154
E00044815,Living alone,0,0,0,0,0,0,0
E00044815,Living in another household type,0,0,0,0,0,0,0
E00044815,all student household,0,0,0,0,0,0,0
E00044815,communal establishment: Other,0,0,0,0,0,0,0
E00044815,communal establishment: University,0,0,0,0,0,0,0
E00044815,parents,0,43,0,1,0,0,0
E00044816,Does not apply,16,0,1,3,9,16,179
E00044816,Living alone,0,0,0,0,0,0,0
E00044816,Living in another household type,0,3,0,0,0,0,1
E00044816,all student household,0,0,0,0,0,0,4
E00044816,communal establishment: Other,0,0,0,0,0,0,0
E00044816,communal establishment: University,0,0,0,0,0,0,0
E00044816,parents,0,49,9,4,1,0,0
E00044817,Does not apply,17,0,1,1,12,24,168
E00044817,Living alone,0,0,0,0,0,0,0
E00044817,Living in another household type,0,0,0,0,0,0,1
E00044817,all student household,0,0,0,0,0,0,0
E00044817,communal establishment: Other,0,0,0,0,0,0,0
E00044817,communal establishment: University,0,0,0,0,0,0,0
E00044817,parents,0,32,6,3,1,0,0
E00044818,Does not apply,11,0,1,2,12,19,169
E00044818,Living alone,0,0,0,0,0,0,0
E00044818,Living in another household type,0,0,0,2,0,0,2
E00044818,all student household,0,0,0,0,0,0,0
E00044818,communal establishment: Other,0,0,0,0,0,0,0
E00044818,communal establishment: University,0,0,0,0,0,0,0
E00044818,parents,0,32,6,1,1,0,0
E00044819,Does not apply,18,0,0,4,11,22,172
E00044819,Living alone,0,0,0,0,0,0,0
E00044819,Living in another household type,0,0,0,0,1,0,0
E00044819,all student household,0,0,0,0,0,0,0
E00044819,communal establishment: Other,0,0,0,0,0,0,0
E00044819,communal establishment: University,0,0,0,0,0,0,0
E00044819,parents,0,36,11,2,0,0,0
E00044820,Does not apply,17,0,0,4,10,19,188
E00044820,Living alone,0,0,0,0,0,0,0
E00044820,Living in another household type,0,0,0,0,0,1,0
E00044820,all student household,0,0,0,0,0,0,0
E00044820,communal establishment: Other,0,0,0,0,0,0,0
E00044820,communal establishment: University,0,0,0,0,0,0,0
E00044820,parents,0,50,9,4,0,1,0
E00044821,Does not apply,16,0,0,2,14,19,171
E00044821,Living alone,0,0,0,0,0,0,0
E00044821,Living in another household type,0,0,0,0,0,0,0
E00044821,all student household,0,0,0,0,0,0,0
E00044821,communal establishment: Other,0,0,0,0,0,0,0
E00044821,communal establishment: University,0,0,0,0,0,0,0
E00044821,parents,0,36,5,6,2,0,0
E00044822,Does not apply,27,0,0,2,14,17,151
E00044822,Living alone,0,0,0,0,0,0,1
E00044822,Living in another household type,0,0,0,0,0,0,0
E00044822,all student household,0,0,0,0,0,0,1
E00044822,communal establishment: Other,0,0,0,0,0,0,0
E00044822,communal establishment: University,0,0,0,0,0,0,0
E00044822,parents,0,51,8,3,0,0,0
E00044823,Does not apply,21,0,0,8,24,21,161
E00044823,Living alone,0,0,0,0,0,0,1
E00044823,Living in another household type,0,0,0,3,0,0,0
E00044823,all student household,0,0,0,0,0,1,0
E00044823,communal establishment: Other,0,0,0,0,0,0,0
E00044823,communal establishment: University,0,0,0,0,0,0,0
E00044823,parents,0,43,10,1,0,0,0
E00044824,Does not apply,28,0,0,5,15,10,168
E00044824,Living alone,0,0,0,0,1,0,0
E00044824,Living in another household type,0,1,0,0,1,0,0
E00044824,all student household,0,0,0,0,0,0,0
E00044824,communal establishment: Other,0,0,0,0,0,0,0
E00044824,communal establishment: University,0,0,0,0,0,0,0
E00044824,parents,0,47,10,4,0,0,0
E00044825,Does not apply,17,0,2,9,15,15,135
E00044825,Living alone,0,0,0,0,0,0,0
E00044825,Living in another household type,0,1,1,1,0,0,0
E00044825,all student household,0,0,0,0,0,0,2
E00044825,communal establishment: Other,0,0,0,0,0,0,0
E00044825,communal establishment: University,0,0,0,0,0,0,0
E00044825,parents,0,38,8,2,0,0,0
E00044826,Does not apply,13,0,1,3,12,23,173
E00044826,Living alone,0,0,0,0,0,0,0
E00044826,Living in another household type,0,0,0,0,0,0,1
E00044826,all student household,0,0,0,0,0,0,0
E00044826,communal establishment: Other,0,0,0,0,0,0,0
E00044826,communal establishment: University,0,0,0,0,0,0,0
E00044826,parents,0,60,11,3,1,0,0
E00044827,Does not apply,23,0,0,14,20,23,169
E00044827,Living alone,0,0,0,0,0,0,0
E00044827,Living in another household type,0,0,0,0,0,0,0
E00044827,all student household,0,0,0,0,0,0,0
E00044827,communal establishment: Other,0,0,0,0,0,0,0
E00044827,communal establishment: University,0,0,0,0,0,0,0
E00044827,parents,0,52,11,4,1,1,0
E00044828,Does not apply,5,0,0,0,5,4,113
E00044828,Living alone,0,0,0,0,1,1,0
E00044828,Living in another household type,0,0,0,0,0,0,0
E00044828,all student household,0,0,0,0,0,0,0
E00044828,communal establishment: Other,0,0,0,0,0,0,0
E00044828,communal establishment: University,0,0,0,0,0,0,0
E00044828,parents,0,20,0,3,1,0,0
E00044829,Does not apply,20,0,1,2,7,15,170
E00044829,Living alone,0,0,0,0,0,0,0
E00044829,Living in another household type,0,1,0,0,0,1,1
E00044829,all student household,0,0,0,0,0,0,1
E00044829,communal establishment: Other,0,0,0,0,0,0,0
E00044829,communal establishment: University,0,0,0,0,0,0,0
E00044829,parents,0,40,6,4,0,0,0
E00044830,Does not apply,16,0,0,3,11,17,160
E00044830,Living alone,0,0,0,0,0,0,0
E00044830,Living in another household type,0,0,0,0,0,1,2
E00044830,all student household,0,0,0,0,0,0,0
E00044830,communal establishment: Other,0,0,0,0,0,0,0
E00044830,communal establishment: University,0,0,0,0,0,0,0
E00044830,parents,0,22,4,1,3,0,0
E00044831,Does not apply,11,0,1,3,13,18,188
E00044831,Living alone,0,0,0,0,0,0,0
E00044831,Living in another household type,0,0,0,0,0,0,2
E00044831,all student household,0,0,0,0,0,0,0
E00044831,communal establishment: Other,0,0,0,0,0,0,0
E00044831,communal establishment: University,0,0,0,0,0,0,0
E00044831,parents,0,31,6,5,1,1,0
E00044832,Does not apply,9,0,0,2,10,15,182
E00044832,Living alone,0,0,0,0,0,2,0
E00044832,Living in another household type,0,0,0,0,0,0,0
E00044832,all student household,0,0,0,0,0,0,0
E00044832,communal establishment: Other,0,0,0,0,0,0,0
E00044832,communal establishment: University,0,0,0,0,0,0,0
E00044832,parents,0,32,2,1,1,2,0
E00044833,Does not apply,43,1,0,8,30,54,207
E00044833,Living alone,0,0,0,0,0,0,1
E00044833,Living in another household type,0,2,1,2,2,1,3
E00044833,all student household,0,0,0,0,0,0,0
E00044833,communal establishment: Other,0,0,0,0,0,0,0
E00044833,communal establishment: University,0,0,0,0,0,0,0
E00044833,parents,0,98,12,21,2,0,0
E00044835,Does not apply,13,0,2,5,8,19,156
E00044835,Living alone,0,0,0,2,2,3,2
E00044835,Living in another household type,0,0,0,1,1,1,3
E00044835,all student household,0,0,0,6,6,5,0
E00044835,communal establishment: Other,0,0,0,0,0,0,0
E00044835,communal establishment: University,0,0,0,0,0,0,0
E00044835,parents,0,13,2,0,0,0,0
E00044836,Does not apply,1,0,0,1,0,4,148
E00044836,Living alone,0,0,0,0,0,0,4
E00044836,Living in another household type,0,1,0,0,0,0,1
E00044836,all student household,0,0,0,0,0,0,0
E00044836,communal establishment: Other,0,0,0,0,0,0,0
E00044836,communal establishment: University,0,0,0,0,0,0,0
E00044836,parents,0,2,0,2,0,0,1
E00044837,Does not apply,8,0,0,1,7,10,168
E00044837,Living alone,0,0,0,0,0,0,1
E00044837,Living in another household type,0,2,0,0,1,0,1
E00044837,all student household,0,0,0,0,0,0,0
E00044837,communal establishment: Other,0,0,0,0,0,0,0
E00044837,communal establishment: University,0,0,0,0,0,0,0
E00044837,parents,0,12,5,2,0,0,0
E00044838,Does not apply,16,0,0,1,13,13,170
E00044838,Living alone,0,0,0,1,0,1,1
E00044838,Living in another household type,0,4,0,2,3,1,3
E00044838,all student household,0,0,0,0,0,0,0
E00044838,communal establishment: Other,0,0,0,0,0,0,0
E00044838,communal establishment: University,0,0,0,0,0,0,0
E00044838,parents,0,32,8,5,1,0,0
E00044839,Does not apply,24,0,0,7,18,26,147
E00044839,Living alone,0,0,0,0,0,0,1
E00044839,Living in another household type,0,2,1,1,3,3,2
E00044839,all student household,0,0,0,7,10,3,0
E00044839,communal establishment: Other,0,0,0,0,0,0,0
E00044839,communal establishment: University,0,0,0,0,0,0,0
E00044839,parents,0,39,5,6,3,0,0
E00044841,Does not apply,6,0,1,6,11,7,92
E00044841,Living alone,0,0,3,1,10,1,0
E00044841,Living in another household type,0,0,0,2,5,0,2
E00044841,all student household,0,0,0,4,18,2,0
E00044841,communal establishment: Other,0,0,0,0,0,0,0
E00044841,communal establishment: University,0,0,0,0,0,0,0
E00044841,parents,0,13,1,2,0,0,0
E00044842,Does not apply,14,0,0,0,7,18,154
E00044842,Living alone,0,0,0,0,0,0,0
E00044842,Living in another household type,0,1,0,0,0,1,5
E00044842,all student household,0,0,0,0,2,13,5
E00044842,communal establishment: Other,0,0,0,0,0,0,0
E00044842,communal establishment: University,0,0,0,0,0,0,0
E00044842,parents,0,41,1,9,2,0,0
E00044843,Does not apply,8,0,1,6,15,20,149
E00044843,Living alone,0,0,0,0,1,1,4
E00044843,Living in another household type,0,4,1,3,4,6,3
E00044843,all student household,0,0,0,1,6,1,2
E00044843,communal establishment: Other,0,0,0,0,0,0,0
E00044843,communal establishment: University,0,0,0,0,0,0,0
E00044843,parents,0,24,3,3,0,0,0
E00044844,Does not apply,28,0,1,6,17,22,170
E00044844,Living alone,0,0,0,2,2,3,1
E00044844,Living in another household type,0,3,1,4,2,2,3
E00044844,all student household,0,3,1,15,13,1,1
E00044844,communal establishment: Other,0,0,0,0,0,0,0
E00044844,communal establishment: University,0,0,0,0,0,0,0
E00044844,parents,0,63,7,8,5,0,0
E00044845,Does not apply,27,0,2,2,17,16,184
E00044845,Living alone,0,0,0,0,0,0,0
E00044845,Living in another household type,0,1,0,0,0,0,3
E00044845,all student household,0,0,0,0,0,2,0
E00044845,communal establishment: Other,0,0,0,0,0,0,0
E00044845,communal establishment: University,0,0,0,0,0,0,0
E00044845,parents,0,53,6,1,5,0,1
E00044846,Does not apply,14,0,0,1,12,15,181
E00044846,Living alone,0,0,0,0,0,0,0
E00044846,Living in another household type,0,0,0,0,1,0,0
E00044846,all student household,0,0,0,1,2,0,0
E00044846,communal establishment: Other,0,0,0,0,0,0,0
E00044846,communal establishment: University,0,0,0,0,0,0,0
E00044846,parents,0,39,9,12,1,0,0
E00044847,Does not apply,15,0,0,4,14,37,154
E00044847,Living alone,0,0,0,0,0,2,2
E00044847,Living in another household type,0,3,0,1,5,2,10
E00044847,all student household,0,0,0,0,5,0,1
E00044847,communal establishment: Other,0,0,0,0,0,0,0
E00044847,communal establishment: University,0,0,0,0,0,0,0
E00044847,parents,0,54,7,8,3,2,1
E00044848,Does not apply,9,0,0,2,6,14,187
E00044848,Living alone,0,0,0,0,0,0,0
E00044848,Living in another household type,0,1,0,0,0,1,2
E00044848,all student household,0,0,0,2,2,0,0
E00044848,communal establishment: Other,0,0,0,0,0,0,0
E00044848,communal establishment: University,0,0,0,0,0,0,0
E00044848,parents,0,27,3,4,0,0,0
E00044849,Does not apply,11,0,0,3,19,27,128
E00044849,Living alone,0,0,1,1,2,3,0
E00044849,Living in another household type,0,0,0,0,5,1,1
